Id,SalePrice
1461,117607.79756712465
1462,159500.0
1463,194042.0442679481
1464,220245.7812052252
1465,194848.6421002312
1466,171000.0
1467,181000.0
1468,160000.0
1469,179361.192884838
1470,125000.0
1471,213176.06432905825
1472,102017.32862366208
1473,87368.57811379337
1474,148908.26229698476
1475,120000.0
1476,394691.0490051743
1477,240741.31979856448
1478,285000.0
1479,312198.2623058826
1480,459798.56054035854
1481,328690.91869824275
1482,222684.40568472765
1483,176237.61295072766
1484,175337.82240076122
1485,189770.53872933067
1486,187500.0
1487,325199.5294486538
1488,230000.0
1489,212203.61604108405
1490,231400.3577833972
1491,195858.57726168673
1492,85893.08592196333
1493,186349.28928928924
1494,325323.6208678624
1495,290000.0
1496,245006.5480475245
1497,190000.0
1498,165000.0
1499,148000.0
1500,167629.48762959702
1501,167500.0
1502,162857.43896916363
1503,311336.28664694034
1504,239306.69031628862
1505,239511.394016434
1506,192948.8628779877
1507,250000.0
1508,199942.73586620615
1509,164994.8128800955
1510,148000.0
1511,149900.0
1512,164997.88964221955
1513,138010.2406170877
1514,140035.28885490602
1515,179900.0
1516,158000.0
1517,162881.78691714333
1518,135267.49045882115
1519,216682.6584869178
1520,140000.0
1521,139000.0
1522,173000.0
1523,99697.83266061157
1524,124000.0
1525,115996.34039817889
1526,122000.0
1527,109500.0
1528,144000.0
1529,148103.63409680675
1530,172494.81981981982
1531,112361.77440718557
1532,84453.665307392
1533,152000.0
1534,112705.80284867402
1535,137000.0
1536,122000.0
1537,59566.11675334782
1538,159457.24432394077
1539,174000.0
1540,111923.53603603604
1541,141000.0
1542,136844.4106779629
1543,195818.56538664174
1544,67880.77256826789
1545,110822.44744744746
1546,130000.0
1547,140000.0
1548,134171.76927676905
1549,112000.0
1550,136000.0
1551,118000.0
1552,130702.82316222072
1553,136500.0
1554,105000.0
1555,167464.00446348562
1556,90312.24253961076
1557,115000.0
1558,112414.9149149149
1559,110000.0
1560,140610.121798204
1561,137500.0
1562,135000.0
1563,119538.79955233782
1564,170000.0
1565,137588.52852852855
1566,227991.57875919773
1567,59401.62410144045
1568,230000.0
1569,140673.45491206908
1570,138886.58315456877
1571,128968.26576576577
1572,137500.0
1573,228642.0140393777
1574,138580.83483483485
1575,208010.145526507
1576,245611.96043005976
1577,190000.0
1578,142042.24224224224
1579,141490.15667014619
1580,200029.39763702513
1581,138646.45286292868
1582,127000.0
1583,284647.4060796723
1584,239000.0
1585,149900.0
1586,79190.44919973626
1587,107144.52901975626
1588,154992.23961514642
1589,111892.35218783986
1590,144000.0
1591,87835.51482070176
1592,139000.0
1593,113209.80684744735
1594,134944.8898898899
1595,125000.0
1596,200464.31561561566
1597,165485.91591591592
1598,190000.0
1599,171000.0
1600,175000.0
1601,77934.0476808124
1602,115000.0
1603,96099.77477477476
1604,290000.0
1605,244286.38793116325
1606,178000.0
1607,155000.0
1608,205000.0
1609,195240.4226273741
1610,160000.0
1611,147169.66966966967
1612,161721.4191877151
1613,160000.0
1614,127000.0
1615,83123.64220188708
1616,66231.50306864968
1617,80805.27532767695
1618,126000.0
1619,143000.0
1620,156000.0
1621,129000.0
1622,147000.0
1623,319580.78290169727
1624,223417.05107111044
1625,139923.18372006415
1626,175734.9505266703
1627,193456.46961045876
1628,274809.87382025813
1629,180080.49646578892
1630,319992.07799893623
1631,224519.15032272978
1632,278507.1035358936
1633,172035.34788195958
1634,183461.40573451627
1635,170000.0
1636,147000.0
1637,219228.26620413116
1638,213139.8056744345
1639,184968.26459980832
1640,263576.07312683464
1641,175182.10710710712
1642,230000.0
1643,250000.0
1644,230165.43885831823
1645,224848.7411871871
1646,162953.8528695285
1647,140000.0
1648,130000.0
1649,136421.67339818642
1650,118000.0
1651,122290.60197681417
1652,100000.0
1653,105000.0
1654,161311.82813080293
1655,145000.0
1656,135000.0
1657,149000.0
1658,151160.79760820724
1659,116588.24824824826
1660,165092.97185014494
1661,395199.54079913587
1662,467290.57231628534
1663,373383.1255340351
1664,200437.8215140834
1665,289409.62458413583
1666,333442.38955650135
1667,378190.89835479524
1668,315746.2503883193
1669,288786.0682680129
1670,370072.75367667776
1671,268877.2613479835
1672,389123.8994279627
1673,303449.95634093543
1674,265046.23922721366
1675,197172.30350896364
1676,207508.158076622
1677,218376.48698698674
1678,413688.19394579635
1679,363383.09151865094
1680,379488.4898952567
1681,228891.64022676207
1682,302609.0103827791
1683,179901.2480060663
1684,179331.85197864714
1685,176000.0
