Id,SalePrice
1461,130470.18825342754
1462,160017.93361891116
1463,185000.0
1464,191000.0
1465,189998.84635593736
1466,175621.99068444356
1467,180000.0
1468,164931.014297872
1469,181866.38910243628
1470,123608.1592371732
1471,207069.36501338906
1472,100718.54039500898
1473,89549.57129365011
1474,154000.0
1475,125122.39686654242
1476,755000.0
1477,230000.0
1478,274995.8514677165
1479,280746.77106726024
1480,755000.0
1481,373060.98528429726
1482,196034.80744223218
1483,181000.0
1484,174113.27261221161
1485,181049.7729090173
1486,196825.9774836791
1487,487392.1548021703
1488,217557.41548188063
1489,188000.0
1490,233614.92856672307
1491,187500.0
1492,103040.75062737413
1493,181185.0883193406
1494,315000.0
1495,301888.59777695755
1496,239633.20794001926
1497,185000.0
1498,160029.43862818574
1499,160966.03020098282
1500,154997.3898886258
1501,161727.87644520003
1502,160000.0
1503,295767.9041481656
1504,244596.94852507743
1505,215000.0
1506,186636.7052762272
1507,240000.0
1508,205000.0
1509,162152.0641368571
1510,140774.7729282548
1511,147000.0
1512,167950.73968179087
1513,155000.0
1514,148983.99385972763
1515,174000.0
1516,148000.0
1517,173627.69136412384
1518,136326.47034337663
1519,201000.0
1520,129500.0
1521,137500.0
1522,169646.881477991
1523,117953.26994216193
1524,128021.75959626702
1525,127228.06700671765
1526,122000.0
1527,112000.0
1528,134969.72681594256
1529,151000.0
1530,167993.86166533738
1531,100113.98388634471
1532,110660.23468643101
1533,147473.13714944932
1534,137500.0
1535,150316.28360166028
1536,115000.0
1537,34900.0
1538,155000.0
1539,189203.3155866782
1540,114502.46433084979
1541,138814.62724156637
1542,135283.8763906142
1543,200505.02170828887
1544,81006.39332280893
1545,104888.34108011727
1546,130000.0
1547,119000.0
1548,134000.0
1549,119000.0
1550,135000.0
1551,120000.0
1552,135244.66316458318
1553,157000.0
1554,121566.45385008932
1555,166362.17212239513
1556,79851.3404451483
1557,130860.474556655
1558,120935.18343809358
1559,119069.94752115844
1560,137500.0
1561,141000.66026122335
1562,125000.0
1563,112490.74365862907
1564,170000.0
1565,142030.9567791689
1566,253613.30217708639
1567,34900.0
1568,251538.39379875403
1569,147479.44763154883
1570,135535.95572142713
1571,135000.0
1572,148000.0
1573,241708.42765629542
1574,136853.79095509715
1575,230000.0
1576,243953.96637412457
1577,176000.0
1578,149328.26395495588
1579,144000.0
1580,192000.0
1581,153856.023569724
1582,127244.17719432488
1583,312356.31840265973
1584,224070.93224682286
1585,138601.6168574778
1586,34900.0
1587,109995.36277797037
1588,156846.26383897266
1589,112513.94743277157
1590,143502.23383989945
1591,93892.60894227531
1592,139000.0
1593,130000.0
1594,134939.75548292283
1595,127385.16390516833
1596,194491.02732351085
1597,154566.54551770168
1598,191000.0
1599,179903.3161530981
1600,179065.21962409874
1601,34900.0
1602,125000.0
1603,108726.97390708918
1604,236064.2052305101
1605,250000.0
1606,176448.26052780024
1607,172979.68291221693
1608,202782.89956561825
1609,180310.42185274608
1610,147569.11098648526
1611,142000.0
1612,172584.36390416438
1613,162832.55414798178
1614,140000.0
1615,109677.46204514807
1616,34900.0
1617,106553.08349954041
1618,120675.12497890084
1619,139634.96870104488
1620,149799.47777845152
1621,140002.97107075795
1622,149437.38337139675
1623,252912.2361569513
1624,233039.81115224495
