Id,SalePrice
1461,119917.03987857973
1462,165482.74519294343
1463,176997.0130620427
1464,190000.0
1465,178000.0
1466,183473.3517403342
1467,186960.85563292197
1468,169996.45583914072
1469,175829.92458721343
1470,134000.0
1471,214000.0
1472,90835.25219320216
1473,109950.57661952647
1474,149455.31373580868
1475,122000.0
1476,755000.0
1477,263873.0353214482
1478,315201.762860369
1479,253087.3508898966
1480,755000.0
1481,360475.0107430961
1482,206233.57418898735
1483,173894.4168060868
1484,173805.4432545856
1485,171146.09503908918
1486,198342.79095711946
1487,319992.79613493825
1488,210463.11099891074
1489,207098.95543930941
1490,190000.0
1491,187489.60651921606
1492,115999.02956610372
1493,163342.6220170147
1494,282724.9396532223
1495,311528.953968883
1496,222984.7315803711
1497,183997.157260948
1498,153618.7489375075
1499,154000.0
1500,159500.0
1501,177088.90880651877
1502,144180.24133058396
1503,262615.28411783767
1504,232000.0
1505,216987.15536449387
1506,187540.58047836315
1507,250000.0
1508,213545.796191716
1509,162072.9753065511
1510,151124.73066105798
1511,148000.0
1512,164399.64161449613
1513,145000.0
1514,136500.0
1515,197430.6384954811
1516,173845.75094969067
1517,155000.0
1518,124000.0
1519,239407.509151589
1520,137982.4116329963
1521,141920.74553008
1522,174988.6348527218
1523,102007.06990830031
1524,132000.0
1525,129257.69822174587
1526,118498.24382825295
1527,105894.23778663894
1528,129900.0
1529,150348.58495204468
1530,176179.31431185044
1531,133738.27156330307
1532,105974.26132501496
1533,134422.53088513794
1534,136000.0
1535,147000.0
1536,118985.7240174406
1537,34900.0
1538,149445.14045585756
1539,173000.0
1540,109462.12289204574
1541,131828.13101335434
1542,133628.68589318887
1543,205000.0
1544,89328.68635616932
1545,89943.89228146545
1546,134561.65555775707
1547,152691.1357815509
1548,130180.39985904805
1549,128000.0
1550,132500.0
1551,109995.72169810075
1552,129294.83012680023
1553,143652.95975304366
1554,125000.0
1555,168425.9593773452
1556,133000.0
1557,126937.62592407007
1558,90085.06190133098
1559,116087.72044320099
1560,139611.35258071334
1561,140000.0
1562,134917.47660982248
1563,129000.0
1564,160234.19601319893
1565,145000.0
1566,240000.0
1567,114500.4043003306
1568,228529.59249235873
1569,160000.0
1570,142501.83950457213
1571,125500.0
1572,149000.0
1573,215495.587015419
1574,142500.0
1575,199738.0859241191
1576,212917.21970632288
1577,199985.718960167
1578,136869.48336795354
1579,151799.54337873132
1580,193993.00968734297
1581,138986.30079582435
1582,131907.20006970534
1583,346276.40250403335
1584,235156.56759565076
1585,140000.0
1586,110000.0
1587,127500.0
1588,142866.49910221194
1589,117920.30500163799
1590,132000.0
1591,99999.05159579951
1592,145922.2241685741
1593,118500.0
1594,135000.0
1595,115000.0
1596,205877.36603947214
1597,160097.44780846377
1598,190000.0
1599,173286.31617992313
1600,165000.0
1601,87344.65701209757
1602,82166.42607777454
1603,123000.0
1604,240000.0
1605,264512.40959179885
1606,187701.15548874266
1607,147099.1568436271
1608,220658.50509863987
1609,184000.0
1610,154699.40167782785
1611,148000.0
1612,167453.8270203239
1613,163000.0
1614,118593.2071810654
1615,34900.0
1616,69654.96642398709
1617,82534.5141542728
1618,123853.79072270522
1619,129355.3901238143
1620,188000.0
1621,133918.06308360962
1622,136132.78001611293
1623,240000.0
1624,223995.2027000622
1625,136500.0
1626,175204.98169740647
1627,190000.0
1628,263967.9397837991
1629,175663.37744389725
1630,371225.07720107574
1631,224930.08766763782
1632,243821.37534034805
1633,169993.68433635824
1634,194488.11917184788
1635,185000.0
1636,161110.25650260333
1637,194602.50114287407
1638,224912.00834824747
1639,179823.55321416227
1640,226967.56039827663
1641,175914.9812901921
1642,220401.9055441033
1643,239009.54865955867
1644,263287.7638657597
1645,182950.84052366792
1646,165000.0
1647,162116.77037371055
1648,137768.70593182137
1649,144543.00733534113
1650,124000.0
1651,118498.73457140569
1652,108747.13430168203
1653,93014.33389130476
1654,149455.60270335607
1655,149510.19809993007
1656,143000.0
1657,156290.31181114065
1658,148940.9715840919
1659,135000.0
1660,140018.73627172076
1661,302624.78272144904
1662,381175.52702370536
1663,325000.0
1664,354970.6938997968
1665,310364.0627796873
1666,275042.67120062537
1667,380666.8006438755
1668,287024.4054150831
1669,283303.9206244349
1670,320895.6540655876
1671,255752.10686501994
1672,325000.0
1673,277480.79939498537
1674,270858.5999527491
1675,195586.2755868238
1676,191150.36950298742
1677,211891.64914760416
1678,755000.0
1679,376853.54064665124
1680,755000.0
1681,240000.0
1682,314913.52480027644
1683,180038.93734917493
1684,172784.6039358176
1685,168429.879944369
