Id,SalePrice
1461,132000.0
1462,160000.0
1463,175934.42345877926
1464,186105.56666124513
1465,181000.0
1466,173648.83726164402
1467,179939.2927724755
1468,160000.0
1469,181874.16839184088
1470,124000.0
1471,222417.37637017062
1472,84632.59484445096
1473,84804.52839827034
1474,161574.2965928476
1475,129000.0
1476,283731.97022892314
1477,195024.3657042605
1478,213718.8767436144
1479,215000.0
1480,755000.0
1481,302816.1331083887
1482,188981.54058633468
1483,177947.94215439132
1484,165318.1551759886
1485,189000.0
1486,194880.51277972237
1487,290000.0
1488,191000.0
1489,164826.30921630227
1490,239973.1726192192
1491,174866.83151233903
1492,82809.71517468781
1493,167396.27622057556
1494,274997.13804943376
1495,304081.8751281846
1496,260765.17046329027
1497,181049.96599287054
1498,143000.0
1499,168050.55843899483
1500,153394.02142497117
1501,164000.0
1502,165000.0
1503,307458.1439099278
1504,261387.02156361585
1505,226119.9297646562
1506,181071.20967101544
1507,240000.0
1508,187475.25520802796
1509,159500.0
1510,135000.0
1511,144000.0
1512,164936.43332296124
1513,147000.0
1514,137500.0
1515,164000.0
1516,138672.49404740977
1517,170647.67701340024
1518,138290.90414955607
1519,206661.94894117364
1520,128295.94258488095
1521,128000.0
1522,179934.9414052883
1523,115000.0
1524,125500.0
1525,123955.08657328523
1526,122099.03095210415
1527,112390.04073804116
1528,137535.32839319092
1529,154012.8998011325
1530,162031.15714821353
1531,34900.0
1532,116988.62972436441
1533,145000.0
1534,131105.85624484735
1535,140000.0
1536,109900.0
1537,34900.0
1538,140799.24756275912
1539,174988.66101913023
1540,84865.27197288287
1541,128000.0
1542,141001.15468366674
1543,185729.30195593258
1544,94895.300814793
1545,109500.0
1546,130000.0
1547,127500.0
1548,139000.0
1549,116034.6703309481
1550,133132.71591563255
1551,122893.28786240477
1552,135064.00272500463
1553,147766.16922093637
1554,114503.34859065623
1555,163961.2708401273
1556,79409.88926273744
1557,127000.0
1558,115000.0
1559,120000.0
1560,137000.0
1561,139447.71857620074
1562,122940.46091317112
1563,112000.0
1564,165861.52007725782
1565,143422.4069889546
1566,194030.29448516463
1567,34900.0
1568,214985.26643558452
1569,149368.77147360088
1570,145000.0
1571,133000.0
1572,143938.85533215024
1573,196363.1933737261
1574,132514.4316942745
1575,208938.8789030369
1576,229930.40079504665
1577,155000.0
1578,140593.79137080905
1579,140000.0
1580,182980.8631334089
1581,157940.59565779872
1582,124993.7845342626
1583,313302.15433672594
1584,223254.4136199292
1585,137963.687716771
1586,34900.0
1587,98042.91850515817
1588,154000.0
1589,117000.0
1590,144094.6354839758
1591,60101.17403847807
1592,130699.72654021526
1593,135000.0
1594,137475.37060161505
1595,133000.0
1596,192046.7465054676
1597,129789.46401892109
1598,190000.0
1599,177694.83838400632
1600,172500.0
1601,34900.0
1602,66133.83410227919
1603,108000.0
1604,244401.2684595637
1605,253687.31360771047
1606,186838.94292234024
1607,163222.48626760297
1608,200684.82664097613
1609,164755.09922877277
1610,143000.0
1611,132500.0
1612,162221.77691143594
1613,159933.73707571448
1614,147000.0
1615,109500.0
1616,66834.69544856895
1617,115000.0
1618,105619.33379300192
1619,139000.0
1620,148077.3577934166
1621,139000.0
1622,148000.0
1623,287022.91794718645
1624,209763.02410346054
1625,126981.08405062243
1626,160000.0
1627,187476.27798522217
1628,250167.4960553476
1629,176485.56285238816
1630,755000.0
1631,196225.386891143
1632,248672.78055425672
1633,175765.37648482595
1634,185000.0
1635,180000.0
1636,157000.0
1637,213985.22275843078
1638,192108.18378064598
1639,179900.0
1640,225196.51651991988
1641,174000.0
1642,238659.50045618918
1643,227650.8726676154
1644,244461.8431233031
1645,192856.2874316572
1646,145000.0
1647,164704.94575533542
1648,132000.0
1649,137500.0
1650,124982.51692574342
1651,115000.0
1652,99045.91988908939
1653,112080.45786434023
1654,153088.35205697588
1655,146965.98203623394
1656,149536.0072381432
1657,148000.0
1658,155000.0
1659,132500.0
1660,151000.0
1661,360966.99800113845
1662,755000.0
1663,301854.49512360594
1664,337937.55998971534
1665,238014.93434229144
1666,260000.0
1667,424215.5769590637
1668,252880.82277593054
1669,239388.74836058245
1670,276564.9123863022
1671,224653.6051699799
1672,358851.75031113386
1673,236133.65687693362
1674,212847.33779523676
1675,178122.48040140665
1676,184963.85022202146
1677,200000.0
1678,290000.0
1679,341136.62839533883
1680,279990.0128896942
1681,188000.0
1682,255772.7006651286
1683,181774.68935703023
1684,180000.0
1685,179765.4586440374
1686,175000.0
1687,176000.0
1688,186422.94118116883
1689,197535.93070010343
1690,200000.0
1691,187712.65390448263
1692,242454.82782629086
1693,173832.65356723813
1694,181380.94551068856
1695,159882.26060268233
1696,272278.02136250574
1697,169978.23469502502
1698,318016.7488483339
1699,250451.0747178228
1700,235006.8672410428
1701,250000.0
1702,214987.92214627558
1703,238538.6497930653
1704,239879.28759834854
1705,183854.7127731285
1706,312246.61649588426
1707,185676.62168811916
1708,190000.0
1709,225269.30613926484
1710,180851.55171914175
1711,242978.7312169121
1712,226697.7277615661
1713,315173.0320882638
1714,245557.98891611237
1715,200000.0
1716,177378.1154614926
1717,164549.28706225252
1718,144000.0
1719,190000.0
1720,224989.19611685377
1721,168873.12177798472
1722,140000.0
1723,157806.93892258994
1724,172087.52221468964
1725,220000.0
1726,179789.50160275848
1727,157486.241321102
1728,189409.01647842932
1729,143000.0
1730,149839.6645621376
1731,130000.0
1732,131423.20281997017
1733,110882.5700475237
1734,125500.0
1735,139000.0
1736,115678.30215780245
1737,244647.46480109228
1738,205000.0
1739,214991.8618638936
1740,213918.2210007382
1741,185911.0055054848
1742,166090.5338039083
1743,171734.31604185887
1744,243953.71443504668
1745,200045.32123289708
1746,175515.38981690584
1747,208706.69407138653
1748,207366.53993077725
1749,151000.0
1750,132500.0
1751,226972.4918571343
1752,125000.0
1753,143192.6714477993
1754,177566.85516880988
1755,151000.0
1756,132000.0
1757,115000.0
1758,145000.0
1759,149898.9655488897
1760,160000.0
1761,139000.0
1762,169717.86741546425
1763,179610.33119896892
1764,115993.23919856147
1765,179931.98276127648
1766,179293.9439087799
1767,185649.25994683348
1768,140000.0
1769,172642.62963306098
1770,152000.0
1771,129397.91369603065
1772,145000.0
1773,139000.0
1774,133974.2673393227
1775,134883.30232497043
1776,125500.0
1777,116992.34296951926
1778,137967.68716038036
1779,116010.25350343867
1780,180000.0
1781,134500.64957235503
1782,79712.90221205183
1783,137500.0
1784,123952.6508887538
1785,140347.67179931415
1786,149937.7798936637
1787,169723.30855606694
1788,104934.54907686847
1789,110000.0
1790,34900.0
1791,150869.5402052559
1792,154991.58562345945
1793,140000.0
1794,144018.37945840723
1795,130000.0
1796,141000.0
1797,124489.28393049493
1798,118882.6426922801
1799,103934.10286634062
1800,140000.0
1801,131274.34514753582
1802,144000.0
1803,146935.93379981598
1804,140000.0
1805,140000.0
1806,137500.0
1807,139000.0
1808,127500.0
1809,128440.4486435153
1810,140000.0
1811,123383.01792532013
1812,112766.44075012198
1813,105000.0
1814,77123.64162861703
1815,34900.0
1816,105000.0
1817,112000.0
1818,144276.58312333893
1819,140000.0
1820,75939.38733639095
1821,130992.25766858537
1822,149029.9325449167
1823,34900.0
1824,149922.00474025944
1825,148000.0
1826,84346.71383161706
1827,92659.39550476828
1828,140000.0
1829,111951.48509738437
1830,151485.03716623128
1831,143000.0
1832,34900.0
1833,153822.30012801953
1834,136668.01383251898
1835,135276.26463794982
1836,135000.0
1837,34900.0
1838,130492.15516347489
1839,116208.82282686754
1840,136548.43926699736
1841,137355.95030245127
1842,110000.0
1843,120780.5890572383
1844,135985.2299496336
1845,145290.43592900375
1846,140009.1079272023
1847,164615.88645059403
1848,34900.0
1849,128080.14117621694
1850,125000.0
1851,155000.0
1852,134502.86695744324
1853,137500.0
1854,178954.47816253852
1855,148000.0
1856,228250.51672588816
1857,159985.10837003784
1858,129005.89091346745
1859,127000.0
1860,130000.0
1861,126734.67954697783
1862,200000.0
1863,190000.0
1864,190000.0
1865,259377.39547805296
1866,393622.67257905105
1867,220618.11157951376
1868,265974.99941578164
1869,197896.3446561822
1870,195000.0
1871,198178.22930916588
1872,177458.08583893342
1873,255973.37598797196
1874,151000.0
1875,204396.2185072611
1876,183680.663717287
1877,210803.1168511356
1878,183939.8175543231
1879,124500.0
1880,135000.0
1881,239000.0
1882,224123.4956932587
1883,179883.83035296426
1884,201182.62121499664
1885,208814.82571156946
1886,258734.91334171113
1887,214721.55404454365
1888,260780.69865036986
1889,171392.61898294798
1890,125500.0
1891,134924.52649630836
1892,103691.20454073884
1893,145000.0
1894,127759.08556184662
1895,128000.0
1896,138516.39955028117
1897,128000.0
1898,127500.0
1899,158000.0
1900,139620.93106879262
1901,149000.0
1902,144000.0
1903,176015.04027401467
1904,127215.0128570693
1905,185000.0
1906,148442.0602844131
1907,190000.0
1908,125309.61658290307
1909,144000.0
1910,139152.82494441798
1911,185000.0
1912,235874.45130584485
1913,145000.0
1914,100000.0
1915,285805.333007456
1916,34900.0
1917,239893.26795506635
1918,148521.03686482296
1919,190000.0
1920,144274.6168315148
1921,315228.64699199883
1922,233139.5132636675
1923,203011.83680456347
1924,197896.419081206
1925,190537.85302947406
1926,262963.7079350271
1927,132734.4349431748
1928,149307.97633979894
1929,134000.0
1930,140000.0
1931,151490.56170057014
1932,145000.0
1933,167984.97916953644
1934,177000.0
1935,152000.0
1936,180000.0
1937,181000.0
1938,178064.90629604657
1939,215000.0
1940,187500.0
1941,168988.40064727713
1942,176352.55558329888
1943,198638.76184711565
1944,242536.55415702678
1945,274766.74644102313
1946,144000.0
1947,225000.0
1948,154860.43558762188
1949,265995.4050913022
1950,167459.36319595395
1951,220000.0
1952,188742.68958654895
1953,166195.6600930133
1954,159500.0
1955,131500.0
1956,349926.23999529285
1957,144000.0
1958,349249.55689647596
1959,140000.0
1960,108403.89968504308
1961,118498.79831196157
1962,104449.27159525016
1963,116995.2605463395
1964,110000.0
1965,157944.32683102888
1966,149900.0
1967,212952.37463623952
1968,755000.0
1969,263100.846487983
1970,290000.0
1971,458056.57511595415
1972,311456.85862150806
1973,214409.34711422405
1974,337327.7336518883
1975,247819.66103809405
1976,228464.0902141219
1977,290000.0
1978,267334.6261188012
1979,284538.1197123759
1980,184000.0
1981,302336.2807846627
1982,190000.0
1983,175000.0
1984,170000.0
1985,231798.02237626232
1986,200563.83931636476
1987,169107.78835643918
1988,179840.5756581499
1989,197000.71155841995
1990,195000.0
1991,220000.0
1992,193031.40599272322
1993,172529.3478697688
1994,242641.10163776012
1995,177000.0
1996,194129.05630738923
1997,239000.0
1998,268931.17599359434
1999,269125.82134081144
2000,269882.51074229996
2001,259819.38640591135
2002,235000.0
2003,214000.0
2004,214000.0
2005,192000.0
2006,206595.83311083124
2007,219401.46112544183
2008,182632.29718887503
2009,188656.30937550947
2010,179580.11175496026
2011,145000.0
2012,170000.0
2013,165475.07569729307
2014,185000.0
2015,195363.96574386107
2016,185865.91428176835
2017,188972.31528283385
2018,137938.76785095013
2019,132000.0
2020,119500.0
2021,34900.0
2022,163987.0472454692
2023,145000.0
2024,240000.0
2025,262236.7142568256
2026,188000.0
2027,161810.57253133523
2028,153946.5136526535
2029,158100.2408462805
2030,240000.0
2031,219500.0
2032,259984.4509448091
2033,250386.29870194063
2034,170000.0
2035,194820.52788997864
2036,197004.3261745694
2037,195000.0
2038,339075.6589634301
2039,204999.2816449963
2040,178000.0
2041,260000.0
2042,193430.70197963313
2043,185000.0
2044,185000.0
2045,227909.13829224397
2046,142500.0
2047,147000.0
2048,137527.4289469985
2049,145000.0
2050,179891.3640456389
2051,124778.17601011116
2052,125000.0
2053,153510.29771274814
2054,127000.0
2055,151000.0
2056,144000.0
2057,115000.0
2058,180758.40125070728
2059,135000.0
2060,172500.0
2061,177012.61129590677
2062,133918.75320165115
2063,126954.24337435313
2064,133860.68584732557
2065,118000.0
2066,168982.9030468288
2067,138130.42657672957
2068,142839.76780097754
2069,101996.33402788751
2070,122724.72600110454
2071,110279.0809894733
2072,139000.0
2073,159989.44933354505
2074,192997.96703502812
2075,140000.0
2076,118500.0
2077,164994.05588895705
2078,128991.34562143804
2079,136744.6125841282
2080,129865.14612363522
2081,135000.0
2082,139825.86780506567
2083,137997.2385402836
2084,115520.24231964914
2085,120500.0
2086,125500.0
2087,119570.55580185431
2088,107729.492876285
2089,34900.0
2090,142592.36381270978
2091,110863.22880252916
2092,109988.39265829649
2093,131969.51030332886
2094,132000.0
2095,124702.57847444755
2096,34900.0
2097,102005.64070068001
2098,142102.65825194406
2099,34900.0
2100,79000.0
2101,107675.38458671609
2102,132000.0
2103,105000.0
2104,137500.0
2105,140000.0
2106,34900.0
2107,176930.82884313766
2108,108434.91458225617
2109,100000.0
2110,135000.0
2111,153499.8307740228
2112,142136.58180826632
2113,115000.0
2114,135594.16111007196
2115,158605.99368463134
2116,110000.0
2117,133902.61010151345
2118,100000.0
2119,124944.36179688081
2120,118068.3121012354
2121,59459.181130740115
2122,113000.0
2123,34900.0
2124,144996.94144594885
2125,139468.89144776427
2126,144000.0
2127,172686.73614482707
2128,135000.0
2129,118500.0
2130,132106.43993042991
2131,143391.56578313033
2132,112000.0
2133,128000.0
2134,127883.52730856875
2135,90742.36630988502
2136,34900.0
2137,119850.28895385432
2138,153980.70848344007
2139,154000.0
2140,145000.0
2141,149969.6685796789
2142,118498.90656313777
2143,144724.23536299384
2144,137000.0
2145,133000.0
2146,160000.0
2147,169374.87429986364
2148,137699.58120718726
2149,144000.0
2150,204879.62264941985
2151,129397.18256005007
2152,187006.41606140402
2153,170923.27471197722
2154,124000.0
2155,139438.6980520879
2156,233208.4625517997
2157,221917.14400847777
2158,235000.0
2159,208996.04098935405
2160,178693.70045487816
2161,224903.2614652712
2162,755000.0
2163,543941.0152550855
2164,229858.59631500486
2165,211640.49974065207
2166,155000.0
2167,193096.9777837677
2168,192985.12172752706
2169,180000.0
2170,248033.95066406517
2171,149866.304144667
2172,130000.0
2173,175976.36326098163
2174,200511.3235798949
2175,294934.8018733836
2176,293630.86120717746
2177,236050.76219816675
2178,197194.68902626072
2179,138776.5925136628
2180,170101.06610257132
2181,181679.51897034503
2182,197885.37928007753
2183,186493.57554317062
2184,127000.0
2185,129962.98420400583
2186,151141.68322746098
2187,160000.0
2188,144629.1029398492
2189,223695.05198883844
2190,34900.0
2191,34900.0
2192,86785.03955453969
2193,120290.09847667214
2194,101828.6409329039
2195,119958.26884177653
2196,127000.0
2197,136987.71853735237
2198,149836.6816057695
2199,161313.62394853256
2200,138513.89621540086
2201,142000.0
2202,186920.6042309212
2203,135000.0
2204,158988.0482985436
2205,120000.0
2206,118500.0
2207,179555.55202433915
2208,205870.13640839115
2209,214000.0
2210,134000.0
2211,122000.0
2212,120000.0
2213,112980.24759974804
2214,145000.0
2215,85948.91333443255
2216,138351.03184961836
2217,90575.6955342757
2218,132500.0
2219,117000.0
2220,118000.0
2221,291332.5841661751
2222,255259.8224187155
2223,255477.68442806657
2224,202766.20090842294
2225,128000.0
2226,186696.64716009834
2227,194316.9910141865
2228,200007.78222764132
2229,227956.68237261768
2230,143592.74061406765
2231,178979.85008359072
2232,169492.17341791495
2233,148359.47453278222
2234,200181.38029779
2235,215002.16974598262
2236,264126.76862147846
2237,317152.4671179384
2238,145007.9945935712
2239,132000.0
2240,144997.5980967647
2241,154905.3060434855
2242,140000.0
2243,146912.34740649533
2244,104005.43980378457
2245,121671.28109565799
2246,153505.80914064837
2247,125117.47365596384
2248,119579.81396348358
2249,132500.0
2250,134458.7969532166
2251,128102.87856179604
2252,163988.31425675077
2253,154000.0
2254,171000.0
2255,189997.48747308372
